Generation,StartingEnergy,Speed,DetectRange,BreedEnergy,BabyEnergy,AttentionSpan,Desirability,DesirabilityThreshold,Lifespan,Age,COD
22,57.73665,0.46014905,39.35236,55.105072,29.978739,500.0,65.2195,7.137626,7130,8238,Starvation
37,65.44705,0.35732627,40.145397,70.476974,34.04108,500.0,72.1398,7.9007416,5687,2300,Starvation
38,58.24372,0.3731369,43.62812,72.514496,29.735233,500.0,81.890076,7.0907354,6278,1245,Starvation
38,62.4692,0.43114805,44.435703,58.760994,27.938944,500.0,79.85919,5.996405,6377,3729,Starvation
44,62.2806,0.3920541,43.317436,68.99792,32.038044,500.0,111.07252,7.00962,5857,871,Starvation
34,55.64076,0.33409905,40.29628,65.46913,27.556562,500.0,97.40005,6.3216505,6206,1776,Starvation
7,59.844925,0.45792705,52.298347,62.284046,27.49229,500.0,61.49882,6.6358795,8078,4066,Starvation
25,64.04109,0.44792628,40.054974,69.56096,33.17321,500.0,70.53341,7.1020494,6760,6537,Old Age
9,36.694496,0.38263,44.69002,21.606262,17.400507,500.0,18.611094,3.939515,2889,12157,Starvation
42,56.582573,0.41216457,44.033268,66.20633,29.215105,500.0,95.02064,6.193168,6558,2156,Starvation
31,53.185066,0.3955362,43.85999,75.277794,27.970543,500.0,75.72413,6.816472,6732,4071,Starvation
43,56.105606,0.32331732,42.54534,71.732834,25.960266,500.0,104.31819,6.8835983,5574,1111,Starvation
38,67.22899,0.37321275,41.55687,66.17316,32.821686,500.0,91.71028,6.534808,6828,1860,Starvation
38,57.802353,0.4225223,45.686714,67.45256,29.807793,500.0,89.34648,7.440574,6948,3175,Starvation
35,59.718964,0.4159101,49.01036,69.320854,28.823263,500.0,78.25868,6.475813,5607,4531,Starvation
45,58.579388,0.38706732,39.47565,72.05507,28.9774,500.0,93.49641,7.617905,6334,783,Starvation
20,62.032425,0.4307201,38.091698,65.78892,28.97879,500.0,67.33759,6.0436826,6908,5656,Starvation
34,57.507744,0.37114337,38.762875,54.655056,29.15281,500.0,100.11123,6.24153,6808,3337,Starvation
34,58.52231,0.3694609,50.470078,63.00904,28.687254,500.0,102.63945,6.279359,5808,1968,Starvation
43,54.835583,0.37203464,50.02504,72.0044,29.925999,500.0,102.949615,6.7515435,6537,1666,Starvation
24,57.372787,0.42847443,38.97536,66.47677,26.961987,500.0,68.1068,6.7493505,6918,6940,Starvation
35,63.25839,0.3648307,45.572945,63.971832,34.818043,500.0,89.623276,5.900633,5962,4578,Starvation
42,55.937096,0.3958501,51.88634,75.81355,25.395096,500.0,84.08976,6.895388,5486,1681,Starvation
32,56.840313,0.4938088,44.53923,76.31696,28.388071,500.0,72.983635,6.5776525,6769,3093,Starvation
19,56.807777,0.43354353,41.17471,63.335297,28.631792,500.0,71.15991,6.100783,8036,9871,Old Age
34,60.903694,0.34894285,43.871586,69.768715,27.443754,500.0,78.43856,6.7611365,6510,3248,Starvation
38,63.6783,0.39622682,52.607685,67.55331,31.439726,500.0,96.24242,6.6792483,7133,1879,Starvation
35,65.03786,0.4290643,43.1682,78.89062,35.158394,500.0,77.65177,7.469763,6719,3202,Starvation
39,57.2526,0.39045912,53.37235,58.137676,30.409286,500.0,91.19104,6.7821703,7282,2815,Starvation
7,59.777832,0.49515468,47.85712,71.76743,27.597277,500.0,72.52337,7.7943525,5795,2863,Starvation
35,62.70683,0.35748506,45.064453,63.28269,34.534683,500.0,94.702324,6.3661027,6679,5106,Starvation
40,65.29736,0.36224964,44.525536,60.894707,30.157846,500.0,90.90516,6.129891,6526,2739,Starvation
39,60.12698,0.3754791,52.452873,66.804665,29.724918,500.0,104.47601,7.0844855,5884,1737,Starvation
5,60.094585,0.4430618,40.724674,65.14319,29.41651,500.0,60.77554,6.679772,6514,2744,Starvation
43,54.933693,0.35129762,45.770805,60.116306,25.599567,500.0,91.10241,7.1437836,7596,1326,Starvation
43,67.29991,0.41732833,44.313877,66.07744,35.85399,500.0,84.48977,6.6105523,6777,837,Old Age
15,60.90797,0.38959605,39.550957,66.09146,28.057983,500.0,54.94301,7.8502793,6826,10614,Starvation
26,62.132515,0.4047703,45.723164,69.50131,28.437658,500.0,82.1136,6.3426433,7195,3805,Starvation
10,46.28692,0.42091927,42.626957,40.679737,24.05362,500.0,38.838676,4.977535,5082,12256,Starvation
34,62.75728,0.41700003,46.214863,72.76975,33.476753,500.0,82.47997,7.323782,5238,3539,Old Age
9,62.92784,0.4503886,40.220924,65.81933,32.323994,500.0,70.59586,7.3674507,6046,4574,Starvation
23,56.950367,0.43281934,43.382706,73.68491,27.205528,500.0,76.57986,6.3116016,6380,6465,Starvation
24,64.234695,0.43913665,37.69975,67.8316,31.738005,500.0,77.084114,7.048323,6281,6035,Starvation
38,62.847256,0.40203792,50.939213,60.10985,31.2264,500.0,81.96826,6.6796894,6865,890,Starvation
39,63.17896,0.37773424,42.115345,72.60449,34.070766,500.0,86.5189,6.9345994,6244,3190,Starvation
45,53.47854,0.38757655,51.591873,64.669426,26.3338,500.0,96.56803,6.11052,7387,1181,Starvation
47,53.637787,0.40757897,40.01865,68.54817,28.169456,500.0,97.599915,6.478283,6428,808,Starvation
36,70.45888,0.45686123,42.63054,70.817726,37.61627,500.0,80.86281,6.6993217,7082,2271,Starvation
28,65.92059,0.3338338,40.84667,68.81406,30.53782,500.0,88.14033,6.021469,6753,5437,Starvation
18,60.345493,0.42374605,40.880505,65.49707,33.07982,500.0,69.336945,7.0766873,6991,9673,Starvation
19,55.3109,0.43023396,39.797634,68.02539,29.870632,500.0,71.61447,7.030333,7376,10676,Starvation
16,66.12788,0.3943263,39.58331,65.76534,33.8581,500.0,59.567978,8.081399,7103,9765,Starvation
37,62.804,0.3797597,40.95315,63.131073,34.126812,500.0,99.460724,6.387104,6576,4735,Starvation
32,55.80523,0.33111873,46.453785,66.09974,27.239569,500.0,89.10308,5.621435,7228,4116,Starvation
15,63.90602,0.4311222,43.00154,67.29149,34.87055,500.0,67.73047,7.8777785,8003,12253,Old Age
35,62.90819,0.41514462,48.656322,79.482925,30.60962,500.0,83.56459,7.8454657,6247,5040,Starvation
6,55.93921,0.414125,51.749653,64.2681,28.810776,500.0,60.962215,7.582015,7319,12496,Starvation
22,56.11073,0.40576288,46.83391,78.4617,29.979168,500.0,80.387764,6.9380574,7480,4550,Starvation
20,61.816265,0.3836159,38.685314,75.45268,28.268948,500.0,73.33537,7.5245695,7115,8849,Starvation
21,57.281067,0.41242066,45.777664,72.17366,25.721966,500.0,79.24314,6.55136,6812,8974,Starvation
35,62.53493,0.4290343,49.957813,75.304634,29.053167,500.0,84.33232,6.8993034,6306,5035,Starvation
32,64.66023,0.35292238,47.934982,62.978218,31.836283,500.0,65.50633,5.1587944,4321,5064,Starvation
20,62.573647,0.37846017,40.070168,70.188385,33.40088,500.0,65.82216,6.0662007,6616,6924,Starvation
34,62.47165,0.4768223,50.39462,74.52218,31.986776,500.0,85.136795,7.447713,5708,4688,Starvation
36,64.338356,0.40911603,46.60564,58.226032,28.870018,500.0,82.36641,7.3128395,7818,5059,Starvation
25,63.838844,0.34542942,50.858982,75.05771,31.58055,500.0,79.6375,6.781177,6422,8217,Starvation
28,64.313255,0.36282527,45.136936,69.5817,33.12308,500.0,78.222855,5.6603355,7264,5059,Starvation
25,58.39718,0.45305383,41.084805,60.075115,30.063604,500.0,79.20426,6.440576,6342,7846,Starvation
30,62.721184,0.407111,45.22347,61.09178,33.507206,500.0,83.819244,6.8245277,5997,5524,Starvation
38,66.11359,0.45274684,41.232094,74.865,32.346203,500.0,90.155846,6.310007,5498,4652,Starvation
6,60.704784,0.44335228,48.097713,74.90452,27.35942,500.0,49.973312,6.213933,7484,13979,Starvation
20,63.352493,0.43295196,50.287365,65.60755,31.16182,500.0,79.59655,6.893187,6606,7169,Starvation
33,51.76921,0.38729668,43.902813,63.225582,24.574594,500.0,91.93706,6.120436,6514,4236,Starvation
40,63.152817,0.42676494,51.551155,74.572014,28.824934,500.0,87.87061,5.692277,7068,4440,Starvation
26,61.497833,0.36968812,42.25556,62.961643,30.661913,500.0,71.04291,6.9271965,6419,5546,Starvation
37,66.054405,0.35997438,49.222866,65.62239,35.570934,500.0,93.44448,6.969932,6846,1334,Starvation
35,59.927547,0.42303044,51.32049,73.86795,31.838102,500.0,85.28117,6.2401996,7298,5467,Starvation
34,65.877205,0.33485702,41.3085,62.0148,33.23075,500.0,87.48046,6.619635,6866,5103,Starvation
35,62.36608,0.38276145,53.775944,64.93832,33.487667,500.0,74.74867,6.766642,7180,6007,Starvation
32,59.03719,0.3528775,42.596638,63.133656,31.226593,500.0,96.46386,6.597142,6487,5428,Starvation
29,60.7628,0.44590682,45.488316,60.96594,33.06581,500.0,84.55481,6.5738974,6632,5478,Starvation
46,58.493126,0.39169833,41.01876,64.54747,27.096441,500.0,92.864456,6.421659,6758,1353,Starvation
32,61.56127,0.4379413,50.576874,66.257904,30.035318,500.0,80.14409,6.3231936,6537,7422,Starvation
33,63.479324,0.40489614,51.39237,68.31385,29.83625,500.0,79.14039,7.238703,6068,5515,Starvation
47,49.50553,0.32387337,49.73112,66.33049,24.19502,500.0,106.245,6.750827,6267,806,Starvation
36,59.19718,0.340997,52.487183,77.41824,27.292728,500.0,91.287994,6.6564946,6545,4674,Starvation
26,60.31805,0.3965237,48.446854,74.60579,28.91298,500.0,62.44581,7.703691,5969,6020,Starvation
48,50.495544,0.36491367,47.008633,73.764465,23.63987,500.0,89.54472,6.7658744,6105,675,Starvation
34,59.18475,0.42789975,40.951992,71.68803,30.245905,500.0,80.75505,7.4091206,6691,5457,Starvation
34,66.42111,0.47491992,39.832596,73.12412,35.9242,500.0,77.74923,6.422367,6540,5996,Starvation
21,62.593945,0.42584193,43.880238,66.72311,28.47075,500.0,74.837006,6.7545414,6079,5764,Starvation
38,60.708138,0.47187352,47.785168,57.24015,30.97964,500.0,72.54011,6.9380445,6692,398,Starvation
27,65.241516,0.40763155,47.387444,67.81271,32.079617,500.0,78.143135,6.767592,6153,6005,Starvation
37,56.445538,0.3216806,45.288326,66.40768,25.365633,500.0,104.142395,6.7874756,6376,4034,Starvation
41,60.65402,0.41312188,39.49383,65.19885,28.655699,500.0,89.90346,6.219509,5693,4077,Starvation
30,58.226673,0.39884615,44.072002,58.89462,26.249222,500.0,92.28207,6.4559164,6644,4511,Starvation
24,61.241123,0.4427735,41.968502,74.95816,29.095177,500.0,82.36229,7.3819966,5959,6963,Starvation
23,59.466454,0.4228485,37.14044,63.998577,31.306307,500.0,73.10104,7.610451,6202,10693,Starvation
38,65.32927,0.39904347,42.548203,67.88934,34.856087,500.0,101.37508,7.153126,6033,1808,Starvation
14,63.73162,0.4316588,44.8558,56.20123,31.928814,500.0,59.58745,7.824254,6613,10692,Starvation
42,59.58857,0.41985506,39.083454,59.01862,29.522293,500.0,93.84888,6.889817,7707,869,Starvation
12,55.951786,0.34343114,38.649456,51.72999,25.75239,500.0,55.07709,5.7228727,5232,13127,Starvation
16,58.640106,0.39301118,44.524952,68.64282,28.385057,500.0,61.9474,8.375259,7634,11050,Starvation
37,65.430855,0.34669742,54.91694,63.712097,31.598217,500.0,95.299484,7.100179,5764,4906,Old Age
16,55.122093,0.38188964,44.041637,69.973885,29.256943,500.0,62.347214,8.103044,5473,10536,Starvation
29,57.22231,0.42106658,40.22522,68.440445,31.39868,500.0,76.25914,6.907483,6564,4642,Starvation
17,59.667213,0.40737268,39.015358,56.28768,32.681915,500.0,62.607346,6.1056304,6743,11530,Starvation
13,59.069153,0.4368346,43.11456,63.346127,27.949171,500.0,69.13268,6.8197446,5861,7789,Starvation
19,59.771324,0.4447641,40.801605,76.47055,30.001904,500.0,62.34604,7.425835,7664,11198,Starvation
31,56.379868,0.42698032,38.913322,63.773026,27.739107,500.0,76.53417,6.6618695,6173,5420,Starvation
46,64.078354,0.33928812,47.911785,71.77155,34.17061,500.0,90.64657,6.7696238,6222,1334,Starvation
44,57.517853,0.37002796,47.50057,60.135807,29.856497,500.0,100.44878,5.632742,5624,2306,Starvation
26,65.91323,0.419863,40.619984,69.42444,32.97549,500.0,67.22447,7.248171,6168,6507,Starvation
42,55.575943,0.40258217,45.015133,69.71977,26.300522,500.0,79.72394,7.4000745,6467,1441,Starvation
13,59.311806,0.3439678,40.940136,61.461952,30.915812,500.0,69.3681,7.607226,6723,12700,Starvation
42,55.427315,0.3437775,42.64283,60.38277,28.628885,500.0,90.10073,7.3202906,6651,3074,Starvation
45,61.068924,0.39021423,50.669235,75.01014,27.58991,500.0,102.08258,6.4152718,6314,2413,Starvation
13,62.584526,0.3962246,42.163815,63.74537,30.105328,500.0,73.33598,7.0999956,7011,12548,Starvation
13,59.85405,0.42110598,37.97638,73.51028,27.703018,500.0,64.21881,7.2396917,6726,12758,Starvation
45,60.89338,0.42931154,49.093674,79.33169,30.602547,500.0,86.85768,6.620415,6770,931,Starvation
24,62.69524,0.4025929,44.06967,58.740417,30.598993,500.0,70.150185,7.1204004,7532,5563,Starvation
42,61.2863,0.35882884,47.507236,65.57421,27.696274,500.0,88.732025,7.1031737,7074,1849,Starvation
23,57.929443,0.40972927,43.748665,78.57562,27.498976,500.0,66.80471,6.5129175,7171,5441,Starvation
6,61.37887,0.44420287,46.408752,72.43403,30.263874,500.0,54.553616,6.655032,7078,4150,Starvation
27,64.597824,0.4029189,43.312428,59.991203,30.792799,500.0,90.57178,6.2122054,6764,5978,Starvation
32,64.40934,0.41372344,48.63509,79.660034,31.207344,500.0,83.58287,7.015013,5700,2727,Starvation
38,67.77872,0.3840196,40.695755,69.027756,32.011837,500.0,91.70854,6.5832334,6749,1839,Starvation
41,56.235878,0.3034461,47.90398,64.58149,25.343975,500.0,106.78187,7.3178544,6272,3616,Starvation
6,60.46595,0.41225213,38.776443,72.57447,28.897184,500.0,61.83888,7.2549667,6013,3608,Starvation
14,59.171013,0.37549207,38.307297,62.354877,27.569479,500.0,74.21795,6.9665055,7735,11680,Starvation
15,59.53823,0.42530453,40.083145,72.3663,31.24429,500.0,76.27213,7.0655513,7036,9712,Starvation
45,59.756,0.34537873,43.852993,62.06278,27.836428,500.0,101.40074,6.1256733,6453,2198,Starvation
45,66.21389,0.4029892,44.858738,68.65695,31.728964,500.0,88.369896,6.3078504,6617,3684,Starvation
25,63.69181,0.4365045,39.162888,66.805214,31.8725,500.0,74.65882,7.255497,5633,7001,Starvation
34,59.312263,0.37999064,41.88235,70.52092,29.235865,500.0,84.78925,6.588586,6230,3592,Starvation
21,59.83651,0.3780117,42.394604,59.947594,31.66314,500.0,77.97542,6.245061,6400,10544,Old Age
37,57.610527,0.42630622,40.820496,78.21679,27.442095,500.0,93.03587,7.452957,6029,4036,Starvation
5,67.82541,0.41181198,49.564705,71.41617,32.321377,500.0,50.059532,7.023408,9322,15014,Old Age
46,65.0455,0.36966947,47.87611,69.50376,31.287573,500.0,100.95161,6.406743,6926,918,Starvation
29,58.151154,0.38215393,46.583935,67.89312,29.575594,500.0,78.30388,7.2891493,5991,6521,Starvation
27,63.68676,0.35995352,45.883266,71.29179,30.178566,500.0,71.19278,6.1427083,6776,4713,Starvation
28,64.413635,0.36464915,40.819366,57.535225,32.402275,500.0,91.79354,5.994986,7153,6132,Starvation
2,59.722847,0.4152093,53.983192,68.09967,32.777027,500.0,28.162228,5.7193804,11475,15456,Old Age
12,54.365936,0.38739467,35.37069,54.899673,29.780245,500.0,48.14373,6.241369,5683,13138,Starvation
16,60.462296,0.45054698,45.285664,80.430954,32.258358,500.0,71.28973,6.8365145,6858,11724,Starvation
43,63.97858,0.40196854,38.774857,69.98394,28.585567,500.0,88.78338,6.962416,6786,1407,Starvation
42,60.91491,0.30382046,46.379326,61.413174,33.52385,500.0,99.26486,7.157234,6565,2214,Starvation
33,60.97262,0.42187017,44.936016,80.103836,33.38243,500.0,75.99071,7.076209,5468,8324,Starvation
46,59.769753,0.40432498,47.546085,55.12165,28.503908,500.0,88.99776,6.5701704,6469,2285,Starvation
47,52.480713,0.3286105,46.028397,62.803936,26.120111,500.0,110.4399,6.727837,6774,1760,Starvation
49,63.23641,0.4593169,50.990623,57.97923,32.235474,500.0,100.78332,7.0157714,6259,415,Starvation
22,55.91797,0.39746293,43.27074,75.909805,26.218138,500.0,68.43835,7.719324,6101,10547,Starvation
14,62.480373,0.45597333,44.154106,78.16324,29.125265,500.0,72.14099,7.0070944,6507,12426,Starvation
32,61.089317,0.40453956,44.543556,72.98375,29.08993,500.0,72.07291,7.067694,5579,7872,Old Age
23,64.43268,0.42224577,40.204483,59.419678,29.571596,500.0,86.27576,6.499875,6530,8794,Starvation
21,56.046394,0.42765355,40.840828,67.29834,27.170689,500.0,78.89965,6.687606,7887,10395,Starvation
25,61.74769,0.4200877,44.111355,65.06862,29.415417,500.0,71.32151,6.739396,7488,8291,Starvation
11,54.0448,0.37882623,43.001266,47.840706,27.76717,500.0,51.215866,5.632278,5469,12115,Starvation
15,59.998207,0.4250329,46.10221,66.45058,26.80766,500.0,73.82981,7.9832063,7323,8735,Starvation
23,62.032825,0.4161244,39.288513,69.75714,30.822062,500.0,68.52498,7.47476,7969,8762,Starvation
25,64.80132,0.49069193,45.942623,60.202095,33.21348,500.0,72.20083,6.793027,6374,10689,Starvation
15,60.204304,0.42709553,45.463634,65.73684,31.358932,500.0,55.271927,6.633238,7917,13550,Starvation
26,61.879623,0.49018204,42.77968,59.95541,32.905514,500.0,77.093,6.842593,6347,10654,Starvation
34,61.587944,0.3832855,46.834,60.321316,31.41356,500.0,77.76146,7.847005,6394,7750,Old Age
17,60.848976,0.39460683,40.84843,63.863956,33.34176,500.0,76.45535,6.2005672,6024,10613,Starvation
19,58.141808,0.41172087,48.900455,75.2901,28.916662,500.0,64.97273,6.7908487,7555,9724,Starvation
26,66.32568,0.41357714,41.353333,67.178635,35.159386,500.0,67.0806,8.090578,6897,5086,Starvation
23,60.394333,0.43208408,45.074863,78.07222,27.733202,500.0,72.940056,6.6911025,6090,8740,Starvation
44,63.037155,0.34977424,53.928486,57.596,30.362104,500.0,82.311676,6.193905,7126,2863,Old Age
33,61.93499,0.371954,39.94393,72.773544,32.985245,500.0,81.353294,5.9991703,6412,6454,Starvation
40,61.63588,0.34386992,42.84044,55.97917,27.771345,500.0,91.747604,6.3534527,7304,4283,Starvation
50,57.746254,0.39516613,47.871445,56.125717,28.321629,500.0,118.31805,6.96615,6593,394,Starvation
42,68.57829,0.46160015,47.159325,73.33096,36.473026,500.0,97.31634,5.9056635,6088,5347,Starvation
31,58.647606,0.44615632,52.773964,58.501144,31.450392,500.0,81.26135,7.0481877,7176,6800,Old Age
44,63.47603,0.42975435,39.7282,68.556404,31.120047,500.0,82.6681,6.108951,6565,2766,Starvation
27,65.40344,0.40141493,49.21171,58.784836,31.021313,500.0,71.86738,6.690514,5861,7407,Starvation
38,63.65522,0.44911215,49.294632,64.11622,29.624437,500.0,87.383286,6.902151,7277,922,Starvation
33,63.654533,0.37697023,45.04595,63.08706,34.65061,500.0,86.19593,7.002085,6641,6926,Starvation
35,55.526466,0.325507,42.135025,60.777946,26.941015,500.0,104.821655,6.1864443,7421,4794,Starvation
36,56.9496,0.34171474,37.080914,57.312195,28.449108,500.0,100.36711,6.9640594,6535,3648,Starvation
36,55.400696,0.33972043,40.93792,57.05684,30.295185,500.0,84.58261,5.8175097,6939,3603,Starvation
38,56.423237,0.43480787,44.25512,62.926186,27.111164,500.0,75.28794,6.5406756,6951,4271,Old Age
49,54.832954,0.3875559,42.73783,67.11597,28.705458,500.0,109.52096,7.2885714,6974,1199,Starvation
30,57.856842,0.41733313,47.453125,66.8787,27.645971,500.0,85.18106,6.2234564,5823,7812,Old Age
29,60.770733,0.32460856,45.310307,77.76881,32.50731,500.0,79.517,6.196215,6209,6445,Starvation
44,64.96678,0.37653217,47.19385,64.62477,32.541595,500.0,84.81901,6.7793303,5886,4583,Old Age
24,59.02919,0.35587296,40.896786,74.94803,28.167982,500.0,74.87774,6.194647,7304,11146,Starvation
36,54.32957,0.34925908,41.52763,62.884014,27.450127,500.0,97.348976,6.203141,7915,1193,Starvation
19,63.77275,0.41261372,42.725468,60.234367,29.73107,500.0,65.72694,7.168898,6695,12185,Old Age
15,57.43139,0.45141,45.64708,69.8943,30.25722,500.0,51.448368,7.2210727,7016,12248,Old Age
47,61.423904,0.4003178,46.30104,64.14796,28.560905,500.0,107.051,6.331874,5799,906,Starvation
38,65.11167,0.42469782,46.884846,60.49062,29.633,500.0,90.27787,6.5650043,6413,2484,Starvation
33,52.75956,0.3727096,47.246258,65.19832,24.414165,500.0,94.99447,6.189931,7178,5795,Starvation
39,66.96548,0.39647025,42.00315,67.54588,33.623158,500.0,96.85274,6.880694,6076,3468,Old Age
25,60.00654,0.4255771,39.110207,62.58989,29.303217,500.0,74.140396,6.312784,6816,9820,Starvation
34,60.586987,0.3961415,41.07431,70.69397,31.706964,500.0,77.35798,6.261553,6736,6964,Starvation
30,57.856842,0.38384426,46.438206,71.47894,28.29921,500.0,75.13212,6.434311,5941,8796,Starvation
36,56.943447,0.3520088,38.114456,68.48767,28.533094,500.0,107.35305,6.3005023,6298,1780,Starvation
37,60.82264,0.45752954,40.702225,72.23006,32.405384,500.0,91.01069,7.026131,5485,6914,Starvation
25,63.245804,0.38572556,42.02442,62.51581,28.949047,500.0,65.73519,6.969483,6548,9711,Starvation
49,62.46969,0.38254264,54.96051,59.48628,32.987663,500.0,113.40552,6.622208,6306,2936,Old Age
27,65.241516,0.38704333,49.931793,69.487495,31.71085,500.0,70.94437,6.442335,5911,8338,Starvation
22,60.25181,0.4447927,42.05076,65.98846,29.311274,500.0,66.15341,6.6627855,7329,8966,Starvation
